587664,,,,,,,,,,5,55,1,,,1,,,,,,24,1,,,12,,
587672,,,,,,,1,,,10,39,1,,,,,,,1,,16,1,,,5,,
587681,,4,,,,,1,,,49,83,6,2,,1,,,,4,,35,,,,23,1,
587699,,,,,,,,,,8,18,6,,,,,,,4,,10,,,,7,,
587702,,,,,,1,,,,25,19,,1,,,,,,5,,11,,,,7,,
587711,,5,,3,,,3,,,650,868,155,8,,14,1,,1,158,,385,2,5,,278,14,3
587729,,,,1,,1,2,,1,171,167,,2,,3,,,7,24,,68,,,1,24,25,
587737,,,,,,,,,,5,27,,,,,,,,1,,10,,,,11,1,
587745,,6,,1,,2,2,,,97,128,4,3,,2,,,2,28,,57,1,,,38,3,
587753,,,,,,,,,,28,25,3,,,2,,,,1,,4,,,,19,,
587761,,,,,,,,,,36,18,3,,,,,,,4,,16,,,,28,,1
587770,,,,,,1,2,,2,7,19,1,,,,,,1,1,,4,,,,13,,
587788,,1,,,,,,,,106,73,8,1,,,,,,16,,16,,1,,14,2,
587796,,4,,,,,1,,2,47,92,4,2,,2,,,,10,,46,,1,,17,5,
587800,,,,,,,,,,27,18,,,,,,,,8,,23,,,,17,,
587818,,1,,,,1,1,,,56,44,5,,,,,,1,7,,15,,,,27,1,
587826,,,,,,1,,,,20,18,3,,,1,,,,2,,,,,,14,,
587834,,,,,,,,,,46,43,1,,,,,,1,3,,14,2,,,9,3,
587842,,2,,,,1,1,,1,27,51,6,,,,,,,1,,24,,,,55,1,
587851,,,,,,,,,,17,16,3,,,,,,,1,,14,1,,,3,,
587869,,1,,1,,,1,,,28,33,,,,,,,,1,,13,,,,13,1,
587877,,,,,,,,,,5,11,,,,,,,1,,,9,,,,13,,
587885,,1,,,,,1,,,39,70,3,1,,,1,,1,6,,25,,,,22,1,
587893,,1,,,,,1,,,17,39,,1,,1,,,1,3,,10,,,,5,,
587907,,,,,,,1,,,30,50,1,,,,,,,3,,12,,,,16,1,
587915,,,,,,,1,,,10,15,3,,,1,,,,6,,11,,,,45,,
587923,,2,,,,,2,,,56,94,8,,,1,,,1,14,,75,,,,75,,1
587931,,4,,3,,,4,,3,121,140,8,10,,1,,,4,23,,91,1,,,50,3,1
587940,,,,,,,,,,15,19,3,,,,,,,,,8,,,,6,,
587958,,1,,,,,1,,1,62,75,1,2,,,,,,12,,42,,,,14,3,
587974,,3,,,,,2,,,34,48,,,,,,,,6,,18,,,,32,,
587982,,1,,,,2,1,,,29,34,2,2,,,,,,4,,31,1,,,7,,
587991,,,,,,,,,,6,6,,,,,,,,1,,5,,,,3,,
588008,,,,,,,2,,,24,48,1,,,,,,,7,,25,,1,,9,1,
588016,,,,4,,,,,,10,23,,,,,,,,5,,23,,,,4,,
588024,,12,,1,,7,9,,4,999,882,107,11,,13,,,4,182,,383,4,4,,406,22,1
588032,,7,,1,,15,11,,3,869,916,82,10,,15,,,6,191,,484,10,7,,334,20,4
588041,,,,,,,1,,,9,26,2,,,,,,,2,,10,,,,9,,
588059,,,,1,,,,,,31,17,,,,,,,,3,,4,,,,15,,
588067,,,,1,,2,,,,17,13,4,4,,,,,,,,4,,,,25,,
588075,,,,,,,,,,41,56,3,,,,,,,3,,22,,,,6,1,
588083,,,,,,,1,,,10,8,2,,,,,,,3,,13,,,,8,2,
588091,,,,,,,,,,9,8,5,,,,,,,1,,,,,,,,
588105,,,,,,1,1,,,9,8,2,,,,,,,1,,6,,,,10,,
588113,,2,,,,,1,,,207,231,15,3,,8,,,6,46,,83,,,,67,6,1
588121,,1,,1,,1,2,,1,106,100,3,1,,2,,,1,10,,53,,2,,28,1,1
588130,,,,1,,,,,1,23,40,1,1,,,,,,3,,13,,,,12,,
588148,,,,,,,,,,11,20,,,,,,,,7,,,,,,16,,
588156,,1,,1,,,1,,,50,40,1,,,2,,,,11,,20,,,,8,,
588164,,,,,,1,,,,4,20,,,,,,,,,,1,,,,4,,
588172,,1,,1,,1,2,,,123,131,3,4,,,,,2,14,,39,,,,25,1,
588181,,,,,,,,,1,46,57,4,,,1,,,2,13,,30,1,,,43,2,
588199,,,,,,,1,,,22,15,5,,,,,,,2,,9,,,,12,,
588202,,,,1,,,1,,,24,39,4,,,,,,,5,,18,1,,,28,,
588211,,,,,,,,,,34,31,7,2,,,,,,7,,12,1,,,20,,
588229,,,,,,,,,,10,10,,,,,,,,1,,12,,,,3,,
588237,,,,,,2,2,,1,14,65,1,,,,,,,2,,12,,,,23,,
588245,,1,,1,,,,,1,3,,,,,,1,,,1,,16,,,,21,,
588253,,,,,,,1,,1,31,91,6,2,,4,,,1,8,,20,,,,64,1,
588261,,,,,,1,2,,,10,15,3,1,,,,,1,,,3,1,,,13,,
588270,,,,,,,1,,,18,11,1,,,,,,,4,,11,,,,7,,
588288,,2,,1,,2,2,,1,52,45,,,,,,,,7,,31,,,,54,2,2
588296,,49,,13,,38,71,1,13,5188,5670,197,54,,45,4,,130,878,,2164,8,22,,1555,56,19
588300,,,,1,,,2,,1,54,98,5,,,2,1,,2,9,,56,,,,52,,
588318,,,,,,1,1,,2,60,40,3,,,1,,,,8,,22,,,,15,,
588326,,,,,,2,1,,1,93,129,2,1,,2,,,3,14,,30,1,,,22,,
588334,,1,,,,,2,,,8,30,4,1,,,,,2,1,,8,1,,,11,1,
588342,,,,,,,,,,12,49,1,,,1,,,,3,,27,1,,,15,1,
588377,,,,,,1,,,2,22,82,2,,,1,,,1,8,,66,,1,,28,1,
588385,,5,,,,4,3,,1,148,154,6,1,,2,,,1,36,,67,,1,,110,4,2
588393,,25,,,,12,33,2,6,1567,1663,61,21,,8,,,30,259,,543,1,3,,456,24,2
588407,,,,,,4,1,,,18,29,6,,,1,,,2,9,,18,1,2,,23,,
588431,,,,,,,1,,,30,81,,,,,,,2,8,,81,,,,36,1,
588458,,15,,9,,16,31,,6,1954,2426,82,88,,31,4,,27,320,,996,10,10,,539,23,4
588474,,1,,,,,5,,,25,48,1,3,,1,,,1,2,,15,1,,,42,1,1
588482,,,,,,,,,1,14,41,2,,,,1,,,3,,25,,,,4,,
588491,,18,,5,,7,17,,1,1048,1413,98,5,,22,2,,27,203,,530,5,3,,350,11,8
588504,,1,,2,,2,,1,1,41,80,1,1,,,,,6,9,,23,,,,32,,
588512,,7,,3,,7,11,,1,667,1075,22,44,,13,4,,14,132,,462,3,1,,125,15,4
588521,,2,,2,,5,1,,,75,123,3,1,,1,1,,2,17,,37,1,,,35,,1
588547,,,,,,2,2,,,34,43,1,,,,,,6,2,,22,,1,,19,2,
588555,,1,,,,,,,1,54,85,1,2,,,,,2,8,,22,,,,18,2,
588563,,,,1,,1,2,,,32,61,1,,,3,,,1,7,,15,,,,26,,
588598,,2,,,,,,,,25,88,4,,,,,,2,6,,23,,,,43,3,
588601,,8,,1,,2,9,1,,361,530,14,8,,9,,,19,54,,371,,1,,124,5,4
588610,,1,,,,1,3,,1,152,282,5,,,1,,,1,13,,67,,,,67,1,1
588628,,,,,,,,,,3,19,,,,1,,,,,,13,,,,9,,
588636,,,,,,,5,,1,31,53,1,1,,,,,2,1,,23,1,,,21,2,
588644,,5,,,,7,13,,,344,393,17,6,,4,1,,8,56,,170,1,1,,110,14,2
588652,,1,,1,,1,2,,,68,65,5,1,,3,,,2,10,,43,,,,44,2,
588661,,1,,1,,,3,,,54,68,1,3,,2,,,2,6,,26,3,1,,44,2,
588695,,1,,1,,,3,1,,44,103,2,,,,,,1,3,,45,,3,,21,,
588709,,4,,,,,4,,,137,195,3,,,,,,2,16,,61,,1,,54,5,1
588717,,1,,1,,1,3,,1,72,84,2,,,1,,,,6,,41,,,,20,3,
588725,,2,,,,,2,,,63,111,,8,,1,1,,4,8,,22,,,,61,3,
588733,,,,,,1,2,,,64,121,2,,,5,,,,11,,58,,,,59,4,1
588741,,3,,1,,1,4,,1,90,157,3,,,,,,1,10,,48,2,,,56,2,
588750,,2,,1,,1,3,,,87,71,3,,,2,,,4,11,,37,,2,,36,,
588768,,8,,3,,4,23,1,1,319,468,14,7,,3,1,,14,77,,336,,1,,168,2,2
588784,,,,,,,1,,,59,95,,1,,,,,3,4,,27,,,,28,1,
588806,,,,1,,,3,,,14,57,,2,,,,,1,3,,15,,,,12,,
588814,,,,,,2,2,,,62,96,2,1,,,,,2,2,,37,1,1,,19,4,
588822,,1,,,,1,4,,2,53,100,3,1,,,,,1,17,,26,,,,34,1,
588831,,,,,,1,2,,,21,49,3,1,,,,,,8,,17,1,,,22,,
588849,,,,2,,,2,,1,81,213,4,1,,1,,,10,14,,94,1,,,63,7,
588865,,1,,,,1,4,,1,71,152,2,1,,2,,,2,23,,121,,,,39,5,
588873,,,,,,,,,,76,75,1,3,,2,,,,11,,32,1,,,51,3,
588890,,3,,,,,1,,,73,161,7,2,,1,,,9,14,,67,1,,,31,,
588903,,3,,,,,3,,,160,282,8,1,,1,,,5,30,,81,5,,,89,2,
588920,,5,,,,2,2,,,56,108,3,3,,,,,2,14,,60,2,3,,27,,1
588938,,2,,1,,,5,,1,140,185,6,2,,3,1,,11,50,,92,2,,,85,2,
588946,,1,,3,,,,,,81,158,3,2,,1,1,,3,18,,50,,1,,66,4,
588954,,1,,,,,4,,,118,127,2,,,,,,8,17,,51,1,,,35,,
588962,,4,,1,,,1,,8,115,138,2,2,,1,1,,4,21,,30,1,1,,43,,
588971,,1,,1,,,,,1,60,137,6,5,,,,,7,16,,28,,2,,67,4,1
588989,,,,,,,4,,,58,68,1,,,1,,,2,9,,39,,,,29,1,
588997,,2,,1,,,3,,,82,104,3,,,2,,,1,17,,30,,,,34,,1
589004,,1,,,,,1,,1,27,78,4,,,2,,,2,9,,27,1,,,33,1,
589039,,1,,2,,,3,,,97,128,6,,,,1,,6,35,,82,2,,,40,2,1
589047,,,,,,1,3,,,27,28,2,,,,,,,3,,29,,,,19,1,
589055,,,,,,,,,,18,22,1,,,,,,3,4,,16,,,,20,,
589080,,,,2,,4,1,,,64,107,8,1,,1,1,,4,10,,44,,,,30,,4
589098,,1,,,,,1,,,45,31,3,1,,1,,,,11,,19,,,,31,2,
589110,,,,,,,,,,21,38,2,,,,,,,3,,22,1,1,,2,,1
589128,,2,,3,,,2,,,33,69,1,3,,1,,,1,8,,39,,,,25,2,
589136,,2,,,,,10,,,79,103,2,1,,1,,,8,3,,23,,,,37,3,
589152,,,,,,,3,,,46,79,2,3,,,,,,12,,30,,,,39,,1
589161,,3,,,,1,4,,,81,149,3,2,,1,,,6,11,,84,1,,,28,1,
589187,,2,,2,,4,8,,1,144,273,15,2,,3,,,14,24,,150,1,1,,63,,1
589195,,3,,2,,4,9,,3,236,357,10,5,,4,,,9,39,,239,1,,,133,9,1
589217,,1,,,,,2,,,65,122,2,2,,2,1,,3,9,,56,,,,66,3,
589225,,2,,,,,3,,,77,118,8,1,,,,,1,10,,47,,,,52,,
589233,,2,,2,,3,4,,,93,119,6,3,,1,,,2,11,,44,1,,,93,,
589250,,72,,13,,66,209,2,22,8595,8991,307,46,,63,12,,140,1559,,2906,24,26,,1316,172,42
589268,,,,1,,2,3,,1,155,169,3,2,,1,,,6,28,,132,2,1,,37,3,
589276,,1,,,,2,2,,,58,124,3,,,,,,4,22,,70,,1,,10,2,
589284,,1,,,,,,,,31,40,,,,,,,1,6,,33,,,,6,,
589292,,1,,1,,,2,,,61,94,2,1,,1,2,,1,11,,29,,,,46,,1
589306,,,,,,,,,1,15,17,,,,,,,,3,,30,,,,7,,
589314,,2,,,,,8,2,,95,223,6,2,,1,,,5,23,,90,,,,72,2,
589322,,1,,1,,3,3,,1,211,292,8,4,,,1,,9,23,,108,1,,,75,4,
589331,,,,1,,2,1,,,24,68,,,,1,,,,3,,15,,,,30,1,
589349,,,,,,,3,1,,35,121,2,,,,,,2,3,,44,1,,,35,,
589357,,2,,,,2,,,1,24,63,1,1,,,,,1,3,,33,,,,49,,1
589365,,,,,,1,7,,,63,110,12,3,,,1,,,20,,55,3,,,26,3,1
589381,,1,,,,1,5,,,102,211,2,1,,,,,6,22,,155,3,1,,43,,2
589390,,,,,,,4,,1,79,112,2,,,1,,,3,12,,74,,1,,10,3,
589403,,1,,1,,,8,,1,152,244,3,,,2,,,7,25,,130,,2,,35,2,2
589420,,,,1,,1,2,,,63,94,9,1,,1,,,7,12,,52,,1,,50,,
589438,,,,,,,5,,,41,47,2,,,1,,,2,5,,24,,,,31,,1
589446,,2,,,,2,1,1,1,89,127,4,3,,3,1,,2,15,,79,2,,,40,1,1
589454,,1,,,,6,8,,,69,88,2,,,7,,,1,10,,82,,4,,10,2,1
589462,,,,,,,1,,,61,120,1,1,,1,,,2,11,,71,,1,,25,4,
589489,,1,,,,1,1,,,50,82,,2,,,,,4,7,,77,,1,,20,4,1
589497,,1,,1,,,1,,,17,83,,,,1,,,,8,,25,,,,20,,
589501,,,,,,1,1,,,28,83,1,2,,,,,3,9,,39,1,,,12,1,
589519,,3,,,,,6,,,60,194,2,1,,3,,,3,11,,93,8,,,121,5,3
589527,,,,,,1,1,,,37,92,,,,,,,3,7,,36,,2,,34,2,
589535,,,,,,,1,,4,34,39,,,,4,,,1,4,,33,,,,7,,
589543,,1,,,,,7,,,120,144,6,1,,2,,,3,7,,73,,,,36,2,
589560,,1,,,,,4,,,88,129,1,,,2,,,2,12,,50,,,,69,6,
589578,,,,,,,2,,,69,73,1,1,,2,2,,7,15,,63,,,,44,,
589586,,,,,,,,,,32,56,3,,,1,,,3,7,,22,,,,37,1,
589594,,3,,,,3,,,,29,94,,,,,,,2,6,,23,1,,,33,1,
589608,,3,,,,3,,,,92,138,6,,,1,1,,5,19,,94,2,,,56,4,
589616,,,,,,,2,,1,17,43,4,,,,,,3,4,,49,,,,26,,
589624,,5,,,,1,6,,1,384,610,16,3,,1,,,4,65,,224,3,,,210,4,2
589632,,8,,2,,2,6,1,2,418,508,18,3,,3,,,12,55,,179,3,,,142,13,
589641,,1,,,,,2,,,25,75,2,2,,3,,,,4,,27,,,,40,,
589659,,8,,1,,3,10,,4,197,257,4,,,1,,,7,22,,142,,1,,62,4,1
589667,,,,,,1,1,,1,71,108,12,2,,1,,,7,5,,73,,,,31,10,1
589675,,4,,,,,3,,,86,92,,1,,1,1,,,7,,52,1,1,,76,3,1
589683,,1,,,,1,2,,,46,87,3,,,1,,,,8,,46,,,,22,,
589691,,,,,,,2,,,85,141,4,1,,2,2,,2,10,,92,1,,,136,,2
589705,,2,,,,,3,,,42,121,1,1,,,1,,1,6,,51,1,,,42,1,2
589713,,,,,,1,2,,2,45,91,1,1,,2,,,,10,,49,1,1,,36,,
589721,,3,,,,,,,,60,74,,,,,,,6,16,,66,1,,,19,,
589730,,4,,,,3,4,1,2,269,314,6,1,,,,,5,45,,107,1,2,,44,6,
589748,,1,,1,,,,1,1,109,117,11,,,1,,,1,14,,64,1,,,37,1,
589756,,1,,,,4,8,,2,236,374,11,,,,,,12,45,,186,2,1,,116,3,
589764,,4,,,,2,3,,,164,233,5,1,,,1,,8,17,,123,1,4,,85,1,4
589772,,,,,,,3,,,36,69,1,,,,,,,7,,41,1,,,9,,
589799,,1,,,,,1,,,19,35,3,,,,,,,4,,43,,,,7,1,
589802,,1,,,,,,,1,63,80,1,,,1,,,,10,,29,1,,,40,3,3
589811,,,,,,2,,,,26,26,,1,,,,,,3,,17,,1,,43,,1
589829,,6,,,,,7,,,213,296,4,2,,1,1,,3,56,,126,,3,,54,7,3
589837,,1,,,,2,2,,,30,84,,,,,,,,3,,35,,,,35,1,2
589845,,3,,1,,5,10,,1,211,249,7,3,,,,,8,19,,150,,,,49,2,1
589853,,2,,2,,,5,,,32,53,,1,,,,,1,3,,23,,1,,26,7,
589870,,5,,,,3,1,,,78,133,4,,,,,,3,12,,57,,,,68,5,2
589888,,,,1,,1,4,,,107,103,3,,,,,,7,13,,43,,,,83,2,
589896,,4,,2,,1,17,,2,466,441,11,4,,7,,,5,62,,218,,2,,95,10,2
589918,,1,,,,1,4,,,23,27,2,,,,,,,4,,24,,,,15,,1
589926,,1,,1,,2,8,,,110,261,8,2,,,,,6,17,,62,2,,,151,3,1
589934,,3,,,,1,8,1,,149,269,5,1,,,,,8,39,,116,,,,78,6,1
589942,,3,,,,,3,1,,106,203,4,1,,,,,3,21,,58,,,,141,2,3
589951,,1,,,,1,2,,,16,47,,,,,,,2,,,23,,1,,16,1,
589969,,,,,,,,,,3,48,,,,,,,,4,,7,,,,3,,
589977,,2,,,,,2,,,93,141,1,1,,,,,1,12,,64,2,,,47,3,2
589993,,1,,,,1,,,1,27,51,2,1,,,,,2,8,,33,,,,20,,
590002,,1,,,,,,,,16,85,2,,,2,,,,1,,28,,,,17,,
590011,,,,,,,5,,,92,82,4,,,,,,3,11,,43,,,,18,2,
590029,,1,,2,,5,11,,2,267,267,6,3,,2,,,8,40,,72,,1,,89,2,3
590045,,1,,,,,1,,1,7,5,,,,,,,,3,,19,,,,6,1,
590053,,6,,,,,3,,,84,101,3,1,,,2,,2,16,,50,1,,,19,2,
590061,,2,,,,2,,,,15,22,,,,,,,1,3,,14,,,,31,,
590070,,,,,,,2,,2,47,104,,1,,1,,,1,8,,27,1,,,42,2,
590088,,1,,,,1,3,,1,47,137,4,,,2,,,3,8,,48,,,,133,1,
590096,,,,,,,1,,,37,45,,,,2,,,,1,,48,,,,26,,
590100,,,,,,,2,,1,53,97,,,,3,,,4,18,,42,,,,47,3,2
590118,,,,,,,4,,,27,36,,1,,,,,3,4,,34,1,1,,31,1,
590126,,2,,,,2,7,1,1,193,201,111,2,,,,,2,34,,111,1,,,50,1,
590134,,2,,1,,,,,,41,101,,1,,,,,2,3,,38,,1,,19,,
590142,,,,,,1,1,,,61,64,3,,,1,1,,,13,,55,,,,36,,
590151,,,,,,,,,,40,40,,,,,,,,5,,14,,,,10,1,
590177,,4,,,,,1,,,99,106,7,,,,,,4,12,,31,3,,,48,2,1
590185,,2,,,,3,3,,1,211,298,15,1,,1,,,7,51,,157,1,3,,36,9,2
590193,,2,,,,,,,,90,121,2,,,4,,,4,9,,53,,1,,23,1,1
590207,,1,,,,2,,,,60,63,1,,,,,,3,9,,52,1,,,73,1,1
590215,,2,,1,,,4,,,75,77,4,1,,,1,,1,14,,43,,,,30,3,1
590223,,2,,,,,3,,,42,62,5,,,,,,1,8,,21,,1,,27,,2
590240,,1,,1,,,3,,,74,87,1,,,2,1,,5,5,,86,,,,54,3,
590266,,61,,18,,38,39,,14,6572,6922,490,96,,91,2,,82,1137,,2827,126,21,,1479,119,26
590274,,,,,,1,,,1,15,50,1,,,4,,,,3,,16,,1,,30,1,
590282,,,,,,1,,,,17,33,,,,,,,,2,,45,2,,,13,,
590304,,1,,,,2,,,,15,50,4,1,,,,,,,,13,2,,,28,,
590312,,,,,,,,,,19,55,3,,,2,,,,5,,37,3,,,29,4,
590321,,,,,,,,,,28,95,6,,,,,,,6,,27,,,,31,,
590347,,,,,,,,,,28,36,,,,,,,,4,,10,1,,,26,2,
590363,,1,,,,,,,,30,83,1,,,,,,,7,,18,,,,25,,
590371,,,,,,,,,,20,19,1,,,1,,,,1,,14,1,,,12,1,1
590380,,,,1,,4,1,,,108,135,9,1,,,1,,3,18,,61,,1,,49,13,
590401,,3,,,,,1,,1,118,293,9,,,3,2,,1,19,,75,,,,96,1,1
590410,,1,,,,2,1,,,45,45,9,,,,,,,6,,24,,,,44,2,
590428,,,,,,,,,,12,23,1,,,,,,,,,13,,,,23,,
590436,,4,,,,1,2,,,55,102,7,4,,2,1,,3,10,,86,3,1,,48,,1
590444,,1,,,,,1,,,37,82,1,,,1,,,,5,,34,,,,14,,
590452,,1,,,,,,,,22,65,9,,,,,,,5,,29,,,,39,,1
590461,,,,,,,1,,,29,38,1,1,,1,,,2,4,,8,,,,37,,
590479,,,,,,,,,1,21,41,3,,,,,,,7,,24,,,,31,,
590487,,,,,,,,,,26,75,,,,1,,,1,3,,34,2,,,12,3,
590495,,,,,,,,,,31,42,3,,,1,,,3,11,,24,,,,13,,
590509,,,,,,,1,,,19,54,,,,1,1,,1,,,19,,,,32,1,
590517,,1,,,,,2,,,38,90,2,1,,,,,1,7,,70,2,,,68,,
590525,,,,,,1,,,,6,26,4,,,,,,,3,,16,1,,,13,1,
590533,,,,1,,2,2,,,39,73,4,3,,,,,4,,,28,,,,41,1,
590550,,1,,,,1,,,,31,72,3,1,,3,,,,7,,44,,1,,44,,
590568,,1,,,,1,1,,,21,53,2,,,,,,2,5,,34,,,,45,1,
590576,,1,,2,,,3,,,116,172,6,,,1,1,,2,13,,80,2,2,,38,2,
590584,,,,,,,2,,,47,90,4,1,,1,,,,8,,77,1,,,45,5,1
590592,,,,,,,,,,41,127,5,,,,,,,4,,19,,,,18,3,1
590614,,,,,,3,,,,24,40,3,,,,,,1,2,,21,1,,,20,,
590622,,1,,,,,,,,27,74,2,,,,,,3,6,,13,,,,49,1,
590631,,,,,,,,,,10,50,1,1,,,,,,,,10,1,,,14,1,
590649,,,,,,,,,,37,55,4,1,,1,,,1,9,,19,,,,18,5,
590657,,,,,,,,,,16,16,3,,,,,,1,3,,4,,,,7,,
590665,,,,,,,,,,10,10,2,,,,,,,1,,11,,,,13,,
590673,,1,,,,1,,,,223,309,7,1,,2,1,,7,45,,159,3,1,,99,3,1
590681,,,,,,,,,,9,24,,,,,,,,2,,6,1,,,8,,
590690,,,,,,,,,,21,16,2,1,,,,,1,1,,9,,,,4,,
590703,,,,,,,,,,23,53,3,,,,,,,3,,19,2,,,23,,
590711,,1,,,,1,,,,16,27,1,1,,1,,,1,4,,15,,,,26,7,
590746,,,,1,,,1,,,65,99,11,,,,,,,13,,74,2,,,46,,5
590754,,3,,,,4,5,,2,448,740,23,5,,4,2,,13,63,,454,7,,,308,18,
590762,,1,,,,2,,,,23,55,1,,,,,,2,5,,10,,,,22,,
590789,,7,,3,,4,11,,1,574,665,34,9,,10,6,,7,95,,422,5,1,,266,18,8
590797,,1,,,,,,,,30,44,3,,,1,,,,10,,20,,,,14,,
590801,,,,,,1,1,,,51,56,3,,,3,,,,6,,20,,,,10,1,
590819,,,,,,,,,,14,22,1,,,,,,,3,,12,,,,11,,
590827,,,,,,,,,,19,43,5,,,,,,1,6,,22,,,,23,3,
590835,,,,,,,,,,18,32,5,,,,,,,4,,19,,1,,15,,
590843,,4,,1,,2,3,,1,219,236,16,9,,3,,,1,26,,95,1,1,,143,8,
590851,,,,,,,,,1,26,44,2,,,1,,,,3,,49,,,,72,3,
590860,,1,,,,1,1,,,78,110,3,1,,1,,,1,7,,35,2,,,13,,1
590878,,,,,,,,,,13,30,1,,,,,,,1,,16,2,,,2,,
590886,,1,,,,1,,,,52,94,,1,,1,,,,9,,38,1,,,46,1,
590894,,1,,,,,,,,17,49,1,1,,,,,,5,,23,1,,,26,1,
590908,,,,,,,,,,49,83,4,2,,1,,,1,14,,20,1,,,43,14,1
590916,,,,,,2,1,,,19,22,2,,,1,,,1,1,,5,,,,9,,
590941,,3,,,,1,3,,1,126,213,10,2,,2,,,3,18,,73,,,,63,,
590959,,,,,,,,,,16,20,,,,1,,,,,,11,,,,17,,
590967,,,,,,,,,,10,44,1,,,,,,2,5,,28,,,,16,,
590975,,,,,,,,,,27,44,1,,,1,,,,2,,38,,,,14,3,
590983,,,,,,,,,,4,20,3,,,,,,,1,,17,,,,1,,
590991,,1,,,,,1,,,15,12,4,,,,,,,2,,5,,,,17,1,
591009,,2,,,,,,,,42,89,3,2,,2,1,,1,1,,57,,,,22,1,
591025,,3,,1,,,,,,28,24,2,,,,,,,2,,8,1,1,,22,2,1
591041,,1,,,,,,,,35,52,2,,,,,,1,4,,52,,,,31,,
591068,,,,,,,,,,12,39,,,,,,,,3,,17,,,,18,,
591092,,,,,,,,,,19,14,1,,,2,,,1,2,,18,,,,18,,
591114,,,,,,1,1,,,38,63,1,,,,,,,2,,16,,1,,7,1,
591122,,1,,,,,,,,39,49,1,,,,1,,,4,,22,1,1,,18,2,
591149,,2,,,,,,,1,4,20,,,,2,,,,2,,14,,,,6,,2
591157,,,,,,1,1,,,42,42,5,1,,,1,,2,3,,13,,,,9,2,
591165,,1,,,,,2,,,33,45,,2,,2,,,,5,,32,1,,,66,,1
591173,,2,,,,1,2,,,169,285,8,3,,3,,,6,20,,152,1,1,,78,6,1
591181,,10,,2,,12,13,,1,1199,1460,86,11,,15,2,,15,176,,762,12,4,,461,22,6
591190,,,,,,,1,,1,84,91,3,2,,2,,,2,14,,64,15,,,30,2,1
591211,,7,,2,,4,6,,1,688,1069,37,6,,8,2,,12,96,,468,4,7,,230,11,6
591220,,3,,,,1,,,,24,92,5,,,1,,,,6,,23,1,,,39,5,
591238,,,,,,1,1,,,2,18,2,,,,,,,,,14,,,,6,,
591246,,1,,,,,,,,18,54,6,1,,2,,,,5,,14,,,,11,3,1
591254,,3,,,,2,3,,2,95,170,4,2,,,,,1,12,,121,,1,,62,8,
591262,,,,,,,,,,12,14,4,,,,,,,,,4,,,,22,,
591289,,,,,,,,,,18,17,,,,1,,,,1,,13,,,,7,,
591297,,1,,,,,1,,,22,30,,,,,,,,3,,7,,,,5,,1
591301,,3,,2,,2,6,,1,313,458,13,2,,4,2,,2,63,,186,1,2,,101,7,1
591319,,,,,,2,2,,,90,141,2,2,,1,,,3,23,,72,2,,,40,2,1
591327,,,,,,3,,,,8,40,,,,,,,1,8,,13,2,,,16,,
591335,,,,,,,,,,17,31,,,,1,,,,3,,12,1,,,11,,
591360,,1,,,,,,,,41,84,2,,,3,1,,,6,,47,3,,,25,,
591378,,,,,,,,,,12,17,,,,,,,,3,,21,2,,,5,1,
591394,,,,2,,,1,,,33,85,1,,,,,,2,16,,45,,,,25,5,
591408,,,,,,,,,,2,29,,1,,,,,,1,,7,,,,7,,
591416,,,,,,1,,,,18,48,1,2,,1,,,1,1,,24,,,,11,,
591424,,,,,,,,,,6,12,7,,,,,,,1,,3,,,,19,,
591432,,6,,,,2,1,,2,94,109,4,1,,1,2,,3,10,,74,2,,,29,6,
591441,,,,,,,,,,27,30,,,,,,,,,,30,,,,6,1,
591459,,1,,1,,3,,,,72,166,15,2,,1,,,1,17,,92,1,,,86,,
591491,,,,,,,,,,20,27,3,,,,,,,3,,9,,2,,12,1,
591505,,2,,,,2,,,1,36,79,5,,,1,,,,6,,35,,,,64,1,
591521,,,,,,,1,,,8,20,2,,,1,,,,,,14,,,,3,,
591548,,,,,,,,,1,29,67,3,,,1,,,,1,,55,,,,50,1,
591556,,,,,,,1,,,6,14,4,,,,,,,2,,12,,,,5,1,
591564,,,,,,1,,,,13,38,2,1,,,,,1,5,,10,,,,25,,
591581,,,,,,2,1,,1,54,103,1,1,,,,,1,5,,57,1,,,52,1,
591602,,,,1,,,,,,9,43,6,,,,,,,5,,12,,,,7,1,
591611,,,,1,,,1,,,73,177,6,2,,3,,,5,11,,107,2,1,,114,3,
591629,,2,,,,2,7,,,181,240,6,2,,5,,,2,16,,84,1,,,83,1,1
591637,,3,,1,,1,2,,1,99,115,10,,,,,,,10,,48,,1,,33,1,1
591645,,,,,,1,1,,,66,92,,,,1,,,,10,,34,1,1,,26,1,
591661,,3,,1,,1,,,1,53,97,4,2,,,,,2,10,,44,1,,,34,6,
591688,,,,,,,,,,21,24,,,,,,,1,,,39,,,,42,,
591700,,,,,,3,2,,,25,47,11,,,1,1,,,3,,12,2,,,13,1,
591726,,,,2,,,,,,34,62,,,,,,,,4,,24,,,,14,1,
591742,,6,,1,,3,3,,,335,314,8,1,,2,,,17,23,,113,2,,,70,5,1
591769,,,,1,,2,4,,,62,77,3,,,1,,,6,14,,75,1,,,50,2,2
591777,,,,,,,1,,,17,31,,,,,,,,3,,7,,,,16,1,1
591785,,2,,,,,2,,,49,54,2,,,,,,2,5,,50,,,,29,,
591793,,2,,,,,,,,37,52,1,,,1,,,,1,,14,3,,,34,1,1
